Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,0,0,0,0,0,0,2,16,8,0,0,4,4,0,0,64,1.7080779075622559,N/A,N/A,RIGHT,0,7
0,0,0,2,0,0,0,2,0,0,16,8,0,0,2,8,72,0.9798312187194824,N/A,N/A,DOWN,0,14
0,0,2,0,0,0,0,0,0,0,16,4,0,0,2,16,92,1.3899402618408203,N/A,N/A,RIGHT,0,2
0,0,0,2,0,0,0,0,0,0,16,4,0,4,2,16,92,0.7898449897766113,N/A,N/A,DOWN,0,13
0,2,0,0,0,0,0,2,0,0,16,4,0,4,2,16,92,1.0617101192474365,N/A,N/A,RIGHT,0,1
0,0,0,2,2,0,0,2,0,0,16,4,0,4,2,16,92,1.9052929878234863,N/A,N/A,DOWN,0,4
2,0,0,0,0,0,0,4,0,0,16,4,2,4,2,16,96,1.4811949729919434,N/A,N/A,RIGHT,0,0
0,0,0,2,0,0,2,4,0,0,16,4,2,4,2,16,96,0.9078609943389893,N/A,N/A,UP,0,6
2,4,2,2,2,0,16,8,0,0,2,16,0,0,0,0,104,1.392138957977295,N/A,N/A,LEFT,0,4
2,4,4,0,2,16,8,2,2,16,0,0,0,0,0,0,108,1.4142279624938965,N/A,N/A,RIGHT,0,7
0,0,2,8,2,16,8,2,0,0,2,16,0,0,2,0,116,1.2015140056610107,N/A,N/A,RIGHT,0,14
0,0,2,8,2,16,8,2,0,0,2,16,0,0,2,2,116,1.1578969955444336,N/A,N/A,RIGHT,0,14
0,0,2,8,2,16,8,2,0,0,2,16,2,0,0,4,120,1.1598429679870605,N/A,N/A,RIGHT,0,12
0,0,2,8,2,16,8,2,0,0,2,16,2,0,2,4,120,1.0195519924163818,N/A,N/A,UP,0,12
4,16,2,8,0,0,8,2,0,0,4,16,0,2,0,4,128,0.9786701202392578,N/A,N/A,LEFT,0,13
4,16,2,8,8,2,0,0,4,16,0,0,2,4,0,2,128,0.9278368949890137,N/A,N/A,LEFT,0,15
4,16,2,8,8,2,0,0,4,16,2,0,2,4,2,0,128,0.650244951248169,N/A,N/A,RIGHT,0,10
4,16,2,8,0,0,8,2,0,4,16,2,2,2,4,2,128,1.0184638500213623,N/A,N/A,LEFT,0,12
4,16,2,8,8,2,2,0,4,16,2,0,4,4,2,0,132,1.0374782085418701,N/A,N/A,UP,0,6
4,16,4,8,8,2,4,0,8,16,0,0,2,4,0,0,148,0.6829860210418701,N/A,N/A,RIGHT,0,12
4,16,4,8,0,8,2,4,0,0,8,16,0,2,2,4,148,0.9780302047729492,N/A,N/A,UP,0,13
4,16,4,8,2,8,2,4,0,2,8,16,0,0,2,4,148,0.3889353275299072,N/A,N/A,LEFT,0,4
4,16,4,8,2,8,2,4,2,8,16,2,2,4,0,0,148,0.675750732421875,N/A,N/A,DOWN,0,11
0,2,0,0,4,16,4,8,2,16,2,4,4,4,16,2,168,0.8646960258483887,N/A,N/A,DOWN,0,1
2,0,0,0,4,2,4,8,2,32,2,4,4,4,16,2,200,0.6890239715576172,N/A,N/A,LEFT,0,0
2,0,0,2,4,2,4,8,2,32,2,4,8,16,2,0,208,0.9872241020202637,N/A,N/A,LEFT,0,3
4,0,0,0,4,2,4,8,2,32,2,4,8,16,2,2,212,0.9229550361633301,N/A,N/A,LEFT,0,15
4,2,0,0,4,2,4,8,2,32,2,4,8,16,4,0,216,0.7125759124755859,N/A,N/A,DOWN,0,1
0,0,0,2,8,4,4,0,2,32,2,8,8,16,4,4,228,0.7729549407958984,N/A,N/A,LEFT,0,3
