Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,0,4,8,0,0,0,64,0,8,16,8,0,0,4,8,408,0.29798316955566406,N/A,N/A,UP,0,0
2,8,4,8,0,0,16,64,0,0,4,16,0,0,0,2,424,0.13309311866760254,N/A,N/A,DOWN,0,15
0,2,0,8,0,0,4,64,0,0,16,16,2,8,4,2,424,0.2880520820617676,N/A,N/A,RIGHT,0,1
0,0,2,8,0,0,4,64,0,0,2,32,2,8,4,2,456,0.1286787986755371,N/A,N/A,LEFT,0,10
2,8,0,4,4,64,0,0,2,32,0,0,2,8,4,2,456,0.19824695587158203,N/A,N/A,UP,0,3
2,8,4,4,4,64,2,2,4,32,0,0,0,8,0,0,460,0.2744109630584717,N/A,N/A,DOWN,0,6
0,8,0,2,0,64,0,0,2,32,4,4,8,8,2,2,468,0.24504709243774414,N/A,N/A,RIGHT,0,3
2,0,8,2,0,0,0,64,0,2,32,8,0,0,16,4,496,0.28513193130493164,N/A,N/A,DOWN,0,0
0,0,0,2,0,2,8,64,0,0,32,8,2,2,16,4,496,0.27550530433654785,N/A,N/A,LEFT,0,5
2,0,0,0,2,8,64,0,32,8,2,0,4,16,4,0,500,0.2518777847290039,N/A,N/A,UP,0,10
4,16,64,0,32,16,2,0,4,0,4,0,0,0,2,0,520,0.36743712425231934,N/A,N/A,UP,0,14
4,32,64,0,32,0,2,0,4,0,4,0,0,2,2,0,552,0.36687469482421875,N/A,N/A,RIGHT,0,13
0,4,32,64,0,0,32,2,2,0,0,8,0,0,0,4,564,0.400465726852417,N/A,N/A,UP,0,8
2,4,64,64,0,0,0,2,2,0,0,8,0,0,0,4,628,0.4774131774902344,N/A,N/A,UP,0,8
4,4,64,64,0,0,0,2,0,0,2,8,0,0,0,4,632,0.47595882415771484,N/A,N/A,UP,0,10
4,4,64,64,0,2,2,2,0,0,0,8,0,0,0,4,632,0.3375711441040039,N/A,N/A,RIGHT,0,5
0,0,8,128,0,2,2,4,0,0,0,8,0,0,0,4,772,0.5062148571014404,N/A,N/A,DOWN,0,5
0,0,0,128,0,2,0,4,0,0,8,8,0,2,2,4,772,0.5347049236297607,N/A,N/A,RIGHT,0,5
2,0,0,128,0,0,2,4,0,0,0,16,0,0,4,4,792,0.5420820713043213,N/A,N/A,LEFT,0,0
2,128,4,0,2,4,0,0,16,0,0,0,8,0,0,0,800,0.45218491554260254,N/A,N/A,DOWN,0,2
0,0,0,0,4,0,2,0,16,128,0,0,8,4,4,0,804,0.6083462238311768,N/A,N/A,LEFT,0,6
0,0,2,0,4,2,0,0,16,128,0,0,8,8,0,0,812,0.5241641998291016,N/A,N/A,LEFT,0,2
2,0,0,0,4,2,0,0,16,128,0,0,16,0,2,0,828,0.44899773597717285,N/A,N/A,UP,0,14
2,2,2,0,4,128,0,0,32,0,0,2,0,0,0,0,860,0.4822268486022949,N/A,N/A,LEFT,0,11
4,2,0,2,4,128,0,0,32,2,0,0,0,0,0,0,864,0.5688140392303467,N/A,N/A,LEFT,0,3
4,4,0,2,4,128,0,0,32,2,0,0,0,0,0,0,868,0.49014782905578613,N/A,N/A,DOWN,0,3
0,0,2,0,0,4,0,0,8,128,0,0,32,2,0,2,876,0.46167826652526855,N/A,N/A,LEFT,0,2
2,0,0,0,4,0,0,0,8,128,0,0,32,4,2,0,880,0.19892191886901855,N/A,N/A,UP,0,14
